90%,90%,95%,95%,99%,99%
128.2581777,278.8930417,116.3410058,362.9614194,92.18827848,412.5806144
212.1228493,381.1778039,198.0340076,455.7041878,178.6646386,537.4282948
258.6503696,428.4240668,261.255737,536.6995083,218.3779312,578.1214395
200.5362101,394.1663574,217.6830001,511.9171726,196.8003726,532.4072013
189.1744291,362.6035498,187.7945312,474.6133583,192.3781941,528.7394031
170.5528821,344.112565,179.491891,422.5396396,200.0782141,503.5816132
163.1946222,335.9827017,153.665443,389.5379295,171.3276034,485.4039004
162.4180501,297.1060315,123.9845209,365.4902072,137.528589,421.792035
160.4260797,320.8877953,136.5665829,401.1664124,140.4503783,406.7575529
158.0858872,318.2619693,154.7390172,445.3900614,172.7754354,456.0606722
109.3579192,247.1308434,111.9764957,375.1928318,142.3269606,419.8775272
120.0679977,290.4737881,117.218417,357.5449245,106.2022949,407.1287151
120.6633596,283.0659556,86.93946226,314.5834336,90.85529091,398.1786622
66.21781116,224.057405,58.27726778,280.6764463,44.92130367,341.0220132
62.00605112,188.8696444,93.7784319,347.6177367,73.15613518,387.4456871
123.1224493,278.8088584,132.4884342,310.0684182,85.64210637,406.2582713
264.746715,427.014903,257.2872705,464.634715,147.5248396,493.252157
242.1739864,401.9499457,246.6522349,465.1588766,108.4505088,484.614153
177.5194965,344.277587,192.0936482,382.0102843,101.6888171,454.8549718
141.3399726,347.4834527,163.8336505,324.8842446,92.67639623,432.9489975
203.4406094,439.5964299,219.6655434,372.3817705,102.1299702,499.2380407
165.5756054,356.158408,153.8563981,330.8930197,78.51011944,474.1782882
117.4125207,284.7705162,106.2683065,323.6179075,64.16940594,444.6943122
137.3818065,281.0203829,129.892405,354.9922146,92.96007788,430.9514353
203.8742461,337.938583,196.508835,390.122209,94.96403225,474.4865572
105.4807905,225.5295498,108.1532039,284.4568895,39.25123853,418.5395051
115.7249211,282.2052713,97.51772028,316.8099075,91.20869332,419.3833109
87.54510075,272.4893553,86.75318966,312.3264821,87.91359334,313.3521833
55.50646694,166.412013,35.56019258,183.5695176,65.83220732,267.2500622
83.05618376,194.7452598,87.44246584,231.1782449,71.13887202,362.9544867
151.612806,302.5108587,98.80127716,287.7455821,58.46630054,351.9631883
207.7064085,379.5174383,197.3727972,468.3528267,176.4822888,472.4811165
208.107932,404.4692078,192.7371596,434.4450892,177.1587267,448.8798011
178.1128038,352.5572861,140.9296018,385.3197426,128.7839267,415.8898091
162.4646578,353.9174632,184.0187694,437.0555012,136.4494283,370.6149485
191.8810938,395.8962939,176.53826,439.5124623,152.9401163,427.1379712
192.9183401,388.1038136,186.2438398,394.3687093,172.6773951,367.2001093
185.1138,431.3599602,136.989944,361.9531165,137.0039986,320.9710833
206.0038727,430.7873559,164.6138261,414.3039198,147.3741531,429.8290056
173.1247629,357.1379296,152.3507143,422.7837496,143.9837541,439.292051
142.9163303,303.4149872,107.5422327,349.9634943,119.0269624,441.2209634
136.3130264,303.0946782,135.8084661,343.3962456,121.4640908,449.5623839
119.1992955,332.4440984,116.1959475,373.8030079,106.4305453,432.5494158
53.31361212,207.4692455,35.30706493,229.5553916,59.46363162,328.8419506
119.5504861,231.7559857,79.16714615,270.232673,67.77483513,306.9633793
215.6741423,421.3478785,160.6174245,365.2867671,149.8340355,349.1420633
265.7990984,489.5989572,253.310131,458.1342106,237.0172736,427.8992063
265.2810346,430.6238016,225.7223008,457.5875955,213.6394719,433.2572638
265.0669877,410.2659519,178.0080579,435.8812808,174.6704608,448.5218598
231.1128833,337.7030613,160.7463828,344.5648603,188.7922267,473.8964729
241.3543627,378.7105509,237.2837415,371.2304498,228.1721147,490.766832
189.374767,347.2563389,213.6892384,388.3475749,186.6972186,424.9999573
205.2914734,431.4299565,171.1668701,391.1173786,125.6363747,371.7708469
238.9738226,453.9137063,183.5259146,356.9809711,153.0964717,386.9249102
244.7976399,453.0034052,205.6168559,394.0120617,183.8457711,405.5159318
235.7917212,389.7394795,194.2999669,400.4762827,182.8973659,404.2803907
210.0357692,343.1805015,169.0930726,371.2860746,167.6424448,402.6701203
164.9888856,281.8817342,156.7452417,304.2568884,158.0024503,388.4530597
95.10453997,219.4333566,110.1627338,294.0738162,86.43829275,291.0291916
174.5151853,344.566266,172.9418052,403.0741227,137.260093,337.1801976
261.0108322,381.8255047,193.034539,403.7307824,218.0189517,448.2931294
328.6070513,467.5990257,275.4918766,479.8020324,267.950537,538.6141605
383.405615,520.7112618,334.6278184,549.2125716,338.1616518,683.9547826
304.1938925,438.967646,258.2714634,455.0326897,249.2017184,634.5938039
228.3540947,443.8819008,251.9803542,508.5648405,258.8845619,563.7990023
252.7595291,447.4472498,261.579148,529.6642736,273.2336545,526.6934835
287.6852786,486.3066235,276.1647581,526.7346198,258.800803,510.7844293
352.9919392,583.4074209,351.0168442,597.9364521,369.1337845,544.831644
388.1395816,547.7485282,347.7822635,533.7455351,369.8487173,558.7510937
399.9887743,586.0095307,365.2853175,562.7317712,377.377997,649.1209684
374.7611948,555.0695385,375.3388369,576.7468397,371.6331929,700.1249706
343.4409348,545.9231932,375.9038322,559.866502,342.8098462,592.5789803
235.0132962,462.9277136,275.7620077,508.6079253,317.674058,426.4798416
190.2395134,404.1454917,193.5411015,458.5990765,257.6944996,418.9332467
297.0494152,524.7000698,288.2663367,561.8432119,276.5590406,453.7977431
179.2882965,442.0718053,263.0725543,512.6716568,181.9014822,677.9078564
119.7132511,331.705425,184.4200763,420.2113979,130.2663772,586.3295121
380.5237978,682.1121518,527.8549678,800.6736163,438.1784682,893.4436739
375.6602761,765.9121666,588.5864923,877.7150718,400.5263654,892.2595356
471.1585172,792.1178609,486.5841669,773.9916756,318.6835876,879.2204749
513.4136071,836.8156154,511.4935582,818.8638087,418.1942419,910.8439622
557.6216903,878.8142273,618.4924577,889.250885,414.96749,974.4584211
556.3583071,818.1557378,587.01458,871.9400101,357.3321729,1022.815003
401.2039001,720.5951796,493.1033439,757.3393775,291.0554244,889.5480271
309.1462873,563.500811,415.5527944,633.7087239,206.6137311,775.0046987
272.1221504,476.5689263,342.9962213,571.851038,53.67516651,640.3669492
183.6626375,403.4752382,294.5815546,517.5775807,99.59595673,582.1942801
