"","x"
"263",1594.54242188528
"264",1193.4592803904
"265",678.275872312901
"266",1023.20117985026
"267",99.1360740241001
"268",1.34236322881602
"269",19275.7047941288
"270",309.474312301924
"271",121.588730385984
"272",1959.8568058729
"273",5253.84008629089
"274",1955.17740154255
"275",28.859909668164
"276",43.3040594587243
"277",4215.80412924218
"278",2337.52098154306
"279",34150.38507194
"280",326.868030978064
"281",15471.5496137799
"282",127.338270149476
"283",423.440667250276
"284",12132.8638845184
"285",1535.23053455233
"286",31.3881407101439
"287",128.5858477849
"288",10164.0521648218
"289",13.2943368996001
"290",877.975774990335
"291",3285.37559269442
"292",625.779743048101
"293",305.066745145601
"294",557.012582040995
"295",1565.4246754407
"296",276.748111519504
"297",35.408616864196
"298",370.094564816964
"299",5611.06943561318
"300",698.968795768325
