90%,90%,95%,95%,99%,99%
88.57399948,312.7287053,90.88633849,328.7989806,59.25821218,390.7328062
178.7417989,451.1955648,151.0712923,428.7533199,116.4041871,516.1587571
228.8748496,537.9227139,206.2354446,484.7956233,151.6316512,556.4273371
186.8307958,478.5842405,174.1428225,437.000286,117.4803113,533.7901574
175.1305048,427.1231251,153.4235341,413.6372529,113.5206391,532.9017768
178.9715062,419.6257707,158.9236953,413.9800173,92.24539655,502.8733008
161.0816611,389.0240623,102.9888675,417.0701449,125.0763172,462.8050391
137.0191513,339.0518875,95.62335422,376.8177053,126.3941736,419.7802683
116.4613087,336.670928,119.7080845,369.5463718,92.8924764,418.8429911
134.246971,386.2736266,151.5805244,379.9524261,104.0652579,475.5699618
126.1327803,327.8546284,101.9094481,339.196238,106.2700533,417.3534405
123.8485902,323.2051665,85.79471686,337.3481923,99.19572362,399.4629181
94.57970323,293.2751529,66.6698013,318.6369695,64.17995774,387.7008508
45.93731218,218.9735067,60.87820585,257.5216421,24.48232661,334.6319621
52.08604571,256.3158836,65.71886392,268.9768032,49.80784062,353.1497008
88.27786995,327.821967,62.31793588,307.7582995,55.61773886,360.5733035
195.168394,492.034887,154.5832193,443.4526253,121.4699009,495.229425
202.1396927,492.103029,190.0865671,438.4317537,139.0885416,487.6588726
159.9943105,408.8328693,154.1686058,384.358633,111.1495422,464.4891656
127.6489972,354.0259085,129.4238029,342.4724878,68.61378554,445.3372311
191.8903814,415.1268013,148.1754361,418.6974726,82.54544643,490.0348606
158.274145,352.0579652,104.4782486,390.1505627,130.5902284,399.5429758
141.0148907,325.2907212,79.4696712,371.3569273,138.6202982,390.9261626
110.0140411,333.7020837,133.3646818,360.942505,80.26042118,405.6816767
143.3256274,387.2289488,174.2941216,382.2856815,91.98971367,492.1346981
121.6634511,293.6130752,86.29005619,310.2916214,112.8733665,368.5387814
139.5720143,322.6090501,61.24822887,340.4167324,111.731546,393.3615874
96.8443391,292.7772764,72.58715799,335.4100999,58.31659986,376.3944891
29.9687637,190.5298007,68.64127919,235.4652507,24.62297337,332.0706755
57.83885201,245.4857354,62.67440232,261.5524684,62.03923707,341.5538365
86.09919247,334.6005386,66.692466,306.337132,45.07981216,359.2141066
200.2600024,478.5083113,133.3248911,441.3886462,124.1230607,494.5280921
209.3785952,480.8676628,207.3806586,440.2767086,152.0393831,486.2140959
168.0986093,427.9249649,156.8398908,402.1824598,116.572416,467.3776649
152.0204275,399.3969305,156.3848474,379.2274012,79.87596783,499.8990697
182.1445062,392.9500732,151.7968187,397.0654053,71.26891175,472.2797522
159.1908073,349.5051083,100.4539747,396.6959352,139.9013282,412.3963801
157.2271271,346.9391499,81.91611901,394.0687553,141.5866554,397.9032233
135.8010534,372.6741726,160.7453396,411.079797,98.08061481,447.7518916
136.1678723,373.4030432,179.1348184,374.7432895,107.4166265,480.9474146
129.6936195,308.5683953,97.06746783,323.2708725,113.2954258,400.8276189
134.2711482,331.3213408,71.86494885,345.2161717,97.59842323,402.0428085
136.1768178,333.8707607,89.68282032,379.3343431,82.39677261,432.3167286
50.23329147,207.2364508,73.67544507,257.5962451,47.94638908,326.7985287
58.95245882,260.4137545,68.29803934,279.6042352,63.26298258,371.9418548
100.6159475,357.9441944,96.24107018,335.4925349,46.62634084,405.1695602
224.3057851,516.7050753,172.8854085,468.7901677,132.207759,540.1120767
213.8545141,476.4286043,176.7827974,447.2916593,174.5130412,480.1756482
178.8593192,438.598327,158.5761582,423.9209721,126.6055314,498.3916882
154.6557993,412.9615442,173.7932828,398.3995631,71.50667298,514.9324216
230.6289536,468.1665076,201.6105516,458.9419547,111.6517529,562.7110325
190.3273872,392.1716941,116.5055558,426.792642,165.7065422,435.7915341
154.5258758,351.5116248,80.14618296,403.7928813,137.0571226,427.7782465
128.6674533,353.4180195,156.6086884,405.1662236,88.11651146,464.6766671
179.2487313,435.3272891,227.3452592,441.5891047,126.5134625,549.1246811
175.4554215,386.2901628,124.2022136,398.1116386,159.4382174,450.2281174
162.0201408,374.185037,98.93870502,396.6029097,120.4230173,457.3428347
132.4976929,346.0767112,123.9925744,399.7603861,76.72120638,468.0716863
96.72357292,281.1187534,122.0830882,318.942845,66.42083961,422.0635065
126.732104,339.8466771,98.29040492,362.3534297,107.2763106,435.6646768
130.0312364,391.7190599,107.2594943,390.2771974,82.68786114,449.2123036
205.4929486,487.6811211,167.532978,479.4039529,135.6174795,558.653728
285.2208549,600.8323445,277.8820945,562.4204169,204.0250148,636.8325488
226.6872305,520.4214813,200.8032128,490.0701103,164.4658777,562.0460667
232.4944206,501.5792976,203.0110858,502.0382822,150.1179822,626.1007852
244.9614222,490.8973125,216.3498351,493.4865515,124.1166263,584.7326557
243.3542477,478.4534788,171.5549114,519.7770123,182.9762465,572.8370174
284.3805156,538.2160805,218.2440999,602.6553071,231.7290414,619.5941085
241.6965278,525.4161796,258.5425433,585.357061,184.8690842,628.950014
271.8007769,577.2714387,306.1536505,617.5344726,214.9409828,721.2642146
281.6757293,553.2144733,285.2888941,594.2318646,208.0102044,673.4760786
286.8059654,558.5271925,210.6256726,589.9392219,197.3480639,650.2862528
248.5305716,487.791976,193.6408185,566.497076,170.1601124,600.6380059
186.6475236,391.1356351,177.1105864,488.3685507,129.7933405,544.5981929
216.5155506,497.3871127,233.5028765,571.6501096,173.0139788,642.8254115
172.9159783,433.9244293,162.6225673,496.5774195,149.7558293,562.3671244
109.7573287,338.2567808,99.57877014,398.600926,121.8189165,487.819992
298.357841,653.0810706,295.8610562,692.6771011,195.4068089,757.479625
385.9897156,790.2728288,336.4807638,756.620012,258.5848368,835.6844402
413.2069169,757.5136186,335.6210108,747.9741978,333.8068684,854.9459787
412.278697,760.00323,398.6914074,792.6533182,294.2512957,868.4622478
427.9900865,806.0806899,402.1783304,849.5496639,282.6910253,934.4364922
481.7914548,792.6129562,380.7650955,894.8991148,394.3687924,943.352736
463.3477552,740.4588091,380.0992445,868.6536442,391.6152869,831.7201931
301.5125178,608.6550744,307.0540973,780.3007817,289.8159015,775.6178996
204.2271561,435.5556006,315.1138936,647.6433011,148.6045133,642.3370149
183.8030025,405.9358366,217.8112762,528.3662482,164.0653843,587.9408359
184.7714906,464.31503,30.30206669,425.7501226,153.9892196,524.8397501
26.36680084,254.2009897,32.02074638,404.3699207,60.96007312,421.2220226
40.82352367,293.5041099,127.9074889,368.1432706,62.50409941,475.9796916
114.6639012,433.8510177,146.7068808,405.4767953,72.04816627,484.0597171
237.8620404,588.6753685,94.46332676,459.7899011,91.07043767,505.0538065
269.1868239,647.3090307,174.5456537,568.8312685,141.4468513,605.233925
353.8506072,768.6162788,285.4992664,661.8193056,187.3788722,752.694851
362.4040364,808.2284864,356.3455897,690.4424325,245.3912278,837.1139611
377.9360813,778.7707535,332.131948,694.7365186,278.7968368,863.2521594
297.7941879,633.0265592,233.6648864,601.6198079,234.1212418,722.1055082
312.0216169,625.3564632,247.1113772,677.8608736,259.5874898,790.5887323
353.713913,640.9554607,283.9726971,694.9730014,277.4860534,743.2430119
399.8424555,745.0858047,403.2530918,840.7643777,341.3105108,858.2301852
277.4919463,536.40449,268.8707096,595.0183045,239.4845442,621.0480953
193.7012722,398.5246538,172.5753639,455.5116389,130.0743755,585.5775316
147.7551373,360.0471783,136.73415,415.3894644,96.97592009,489.0741433
107.2327661,275.7675693,11,338.68072,89.17128925,422.5363128
72.02120058,251.5634678,43.07157374,359.3027978,103.4754974,364.5810487
56.38776185,324.5571145,130.3724224,378.188097,59.13048003,467.2899581
158.1643103,502.3421159,178.108378,457.9283371,92.46137807,572.1505382
398.7739573,799.8393074,313.629846,653.195531,200.9488386,760.6539323
397.847444,770.7385813,242.3073301,662.5123823,246.3900739,705.7772141
398.8161386,772.7913358,354.8520146,776.1689842,281.8269491,883.5457071
331.4987929,635.4705886,271.9198271,578.1374721,220.5255547,751.5270766
278.7517106,585.02261,286.6323713,634.5219924,246.4446339,783.5623347
328.8805022,614.1777221,248.5899483,700.8713962,294.8668897,740.6935372
293.2883857,556.5117492,251.1883128,680.2299808,249.168859,672.4641555
275.7508486,549.9254261,311.5908544,697.0799167,262.3232576,684.6377968
157.9227679,376.470608,215.0582718,451.8084302,148.1085294,553.5907193
123.8854519,351.5583036,100.5961048,385.080446,115.2074461,535.2655774
117.9639376,335.9293657,91.29461705,379.8788161,94.47285554,472.1145965
75.41789563,242.2345086,11,327.5786304,49.93903428,349.0384081
31.17481889,257.6532475,75.74865045,327.2475787,65.50404847,392.8669971
99.66425662,395.0224912,127.2911498,392.085272,45.12077236,477.8977047
218.1787284,600.9381327,199.167591,479.5094788,104.2710743,583.2943909
195.3189009,530.5303743,124.106416,429.7151341,140.0476137,534.495344
200.4158576,515.4684955,143.9678662,456.8642548,111.6591156,534.7799443
142.2444788,474.5883915,170.7126086,420.6459724,70.13656739,545.1071396
206.4639298,473.7563686,148.4329814,427.3922532,110.0742285,563.7085366
158.3599235,434.8964447,146.8852532,420.6813465,138.3244054,476.2787045
160.1533786,443.072462,106.9793079,444.0977367,129.5916583,493.5658874
146.3541369,395.7780382,149.0673206,400.5702447,100.9812107,476.1823881
170.3045959,422.4192402,192.1697377,409.0378186,118.8982777,498.4508224
167.3806289,391.1993278,110.4041424,391.6446249,135.9562359,435.6322594
102.8167723,282.2562041,54.16982806,304.7683326,82.48336706,371.3650383
116.8282898,300.1806746,94.74500426,349.5916752,76.56820231,415.2593731
52.56638278,228.6134343,74.4668492,256.2843054,46.1976764,324.7694007
80.76687602,265.4998245,38.9646903,289.5982453,78.09931046,362.28019
85.98513538,312.4971337,89.59709746,308.1451243,59.8961215,362.724557
187.4891295,464.3556687,151.5222819,429.9919631,104.2968279,500.560371
224.467002,507.8780887,206.8748527,463.7384345,161.3536043,524.2262276
194.1515564,454.8939673,172.2471185,426.9219835,127.4173079,503.3526138
201.4737425,467.1837164,179.76072,450.1710259,117.6880822,550.9594143
178.0192,402.0046557,159.7875453,397.9719695,85.94933922,492.8403105
201.285393,408.4544192,132.6227595,448.51857,153.5238175,491.9915561
216.2886359,456.7739061,166.7188367,482.749518,169.8917047,497.3662095
149.1574676,367.6824866,132.5714726,418.638503,122.4537239,457.4510143
168.0903934,398.1000776,198.6445068,424.3037842,137.1300452,524.6827017
164.7647644,384.0986272,156.5095228,406.1252314,120.082628,482.4964031
165.2838405,376.3454026,106.0634211,404.1396967,125.6308746,470.6095369
157.6954071,352.4141761,115.8417047,406.0848665,118.9698854,465.9380942
66.70736354,242.3667759,78.29218713,296.0055334,43.41830203,359.8714397
60.47782228,272.460573,82.82322579,307.7734753,63.36567189,420.3234151
